block_number,tx_hash,log_index,redeemer,collateralToken,parentCollectionId,conditionId,indexSets,payout
74990038,0xce1b06efbc468f234c4926f138c361b4bfa16440e78c69b6144ce31dc86d92fd,431,0x491543a06790685f31b5792f681914ecf1e63bda,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x85f26dce462383cfc20cb366407985f74f31059430266f4d8052fd10fa07c182,"[1, 2]",32941175
74990042,0xe75fc931c7f3413dc2e0898c3bc478b610124f9ec8ed59cd61f95c521b978787,348,0x6e91a448e1fd9d281bfa7bca83d42b60fe3d8593,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x07530fa9d8291920cbde12a5f9323ceb3aaf684bc734bdf93d90e478550c6829,"[1, 2]",110070322
74990048,0x7ad710689db921bd407f41a2b0dab484dd3fd540f2206495b7bed659632492dc,553,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xdf98cba974ba711e58cdcb6a1572797d56a3b697931e88c709bed0aa2c2a682c,"[1, 2]",25510200
74990048,0x7ad710689db921bd407f41a2b0dab484dd3fd540f2206495b7bed659632492dc,560,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x0d09f8cb4ac601074c02828328a893fdab030ece3ca682faaef89d82c43daec2,"[1, 2]",25458247
74990048,0x7ad710689db921bd407f41a2b0dab484dd3fd540f2206495b7bed659632492dc,567,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xa8c893360fb69cc6261bcb142b05055689a9c2329f6e3bf3a54932c2ab1ead01,"[1, 2]",6172838
74990054,0x5e4468e3677fd3bc5d727e8be36d8d61e2a670b8b428fee31fbc115a98a2ca70,349,0x6e8f80ca0cddb8d3f207dc5147ac0e6062ae162c,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x6e22975efe626a4836606ae6275fc27eaa61361509b53c838de0902b5e7e1255,"[1, 2]",488000000
74990054,0x6ecaadbe6abcad7ea8754f9ec3520de7e3a6546cbacfbc29de9204739c63b141,375,0xd8acd120022d475ba6254c07707775c1dbc81914,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb5f38d569f21df62db1b694fdd1e45b7393ac73615bef37abfc59c9d5a2f7808,"[1, 2]",25506652
74990055,0x767c44d60d6bfb41ae69d7ca0ba2c59bc6aa8a0d65169507e50d9e4fe9c39859,497,0x14649d0d53a022d17730170671fe5b5a2ea15e75,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7ee4047575f65a5d18703ca3ba194d59490977f6ec60338f89371f6d37b7efd,"[1, 2]",0
74990055,0x767c44d60d6bfb41ae69d7ca0ba2c59bc6aa8a0d65169507e50d9e4fe9c39859,500,0x14649d0d53a022d17730170671fe5b5a2ea15e75,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xab2dbffb826d187f977be675d954a12138c2a4153f47b485a8ebc30c12dc0dca,"[1, 2]",500000000
74990063,0x9e537968408c719c9c0ddb79018aecadc7c1e9ef8cde607905eb29fb9f2e443f,275,0x946644c15dc0e41d9ac796a52364fbd8019c2525,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x946a8b13937abb5d99e15f5486ad9723c6cac5ffa21ad85227a9c4dbea0b1333,"[1, 2]",2344500
74990078,0xb78640f68b549ee98c05ce5a24daaecf7fef3facc36308ce0d57b1038c7a398b,451,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x4a68d828f7263f34391484404380c34efa9566f12a08a88553ddbe8e285c3ae9,"[1, 2]",2092045
74990078,0xb78640f68b549ee98c05ce5a24daaecf7fef3facc36308ce0d57b1038c7a398b,457,0x83168293675c0ca451cf8ececf37c7daf1c66521,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x4e16d3801a1657f20a26a15f26f75c40afafd21a6e94c595fda85ee3d71c139e,"[1, 2]",2066114
74990078,0xb78640f68b549ee98c05ce5a24daaecf7fef3facc36308ce0d57b1038c7a398b,461,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xa8c893360fb69cc6261bcb142b05055689a9c2329f6e3bf3a54932c2ab1ead01,"[1, 2]",2044954
74990078,0xb78640f68b549ee98c05ce5a24daaecf7fef3facc36308ce0d57b1038c7a398b,467,0x83168293675c0ca451cf8ececf37c7daf1c66521,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xebfd12ede5c2ef43189c4f37701ca7137e84a7b0cc25741d5ce223bbdc49f47f,"[1, 2]",2008031
74990078,0xb78640f68b549ee98c05ce5a24daaecf7fef3facc36308ce0d57b1038c7a398b,471,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x812d8819cda5c57e824719de0381d8e207a45b5b71da31a6425f6c2f181a3fc4,"[1, 2]",1038405
74990078,0xb78640f68b549ee98c05ce5a24daaecf7fef3facc36308ce0d57b1038c7a398b,478,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x2c01ea0b0a3d91e4fe2c4aec3ef54d21d48ca35486f23eb060d30f4a5b69cbc0,"[1, 2]",1020400
74990103,0xf8af47901e32fb73f1277df21841751f205b5f7e1d5db6323ddbfafcff384821,400,0x14a056c698f46d181d1e650e7a7a0f7d1d8a22bb,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0f419129e1224a6bff5fe847520df739bb461afc00656ca4fbecf737986cdd87,"[1, 2]",40480000
74990103,0xf8af47901e32fb73f1277df21841751f205b5f7e1d5db6323ddbfafcff384821,403,0x14a056c698f46d181d1e650e7a7a0f7d1d8a22bb,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb3af65817119b11760c6393696e27977de9dfa702ae00b951627b145fb330e57,"[1, 2]",39000000
74990103,0xf8af47901e32fb73f1277df21841751f205b5f7e1d5db6323ddbfafcff384821,406,0x14a056c698f46d181d1e650e7a7a0f7d1d8a22bb,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf60254f649e5908e17501a0f4c369fb641e346414e52679f8401f61667f06947,"[1, 2]",15789470
74990103,0xf8af47901e32fb73f1277df21841751f205b5f7e1d5db6323ddbfafcff384821,409,0x14a056c698f46d181d1e650e7a7a0f7d1d8a22bb,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0f603f9fe5485e9b73c7def2ca2b8523c6138a9618149994a6b1c0eb952b0a40,"[1, 2]",9090907
74990113,0x9eb99ebf1ce2c917479b90bd7d583335db13da1f8630c158f48ed26b1b6983e5,681,0xaad1798eac06e120551ac92c0b488d2b842b49ad,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xbc28f791346740c2e74fb737c0928e360f20aaaf31ca2506ca23860bc8400a46,"[1, 2]",2668003
74990124,0xfa163e6df18792ad906314e266d424a8f2a11a8af1010ef4cec9c40036345614,406,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x362c61cfb577a719526b03e7596a3ef3d6d9aadf5292e2e2391c2cdf62892730,"[1, 2]",0
74990124,0xfa163e6df18792ad906314e266d424a8f2a11a8af1010ef4cec9c40036345614,407,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0d09f8cb4ac601074c02828328a893fdab030ece3ca682faaef89d82c43daec2,"[1, 2]",0
74990124,0xfa163e6df18792ad906314e266d424a8f2a11a8af1010ef4cec9c40036345614,408,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27b2438bfb27f8b8f54db7e38cc37f86b77ee558140c32360226970366131fb1,"[1, 2]",0
74990124,0xfa163e6df18792ad906314e266d424a8f2a11a8af1010ef4cec9c40036345614,409,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xcf76624fbb649080513c10b37368d1eda84ba2271af8d0427101c758db6181c0,"[1, 2]",0
74990124,0xfa163e6df18792ad906314e266d424a8f2a11a8af1010ef4cec9c40036345614,410,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x34e140c2f955327cb4cc05a618b6ffb09c9b4f9bfd454bd9f483c838802f8100,"[1, 2]",0
74990124,0xfa163e6df18792ad906314e266d424a8f2a11a8af1010ef4cec9c40036345614,411,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x209e314b65b2a5869d819318c0ca2c4263e9c386c2f1e5061404143d43328029,"[1, 2]",0
74990124,0xfa163e6df18792ad906314e266d424a8f2a11a8af1010ef4cec9c40036345614,412,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd78284be3e3fb653525551cb7d9ee39c03f0d50d03bb8a7a02743d55c7e8475d,"[1, 2]",0
74990124,0xfa163e6df18792ad906314e266d424a8f2a11a8af1010ef4cec9c40036345614,413,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x69d5b8a9941bbda8b43ae2b877b248227b8bc965ba562fac649a7d3c76515a6e,"[1, 2]",0
74990124,0xfa163e6df18792ad906314e266d424a8f2a11a8af1010ef4cec9c40036345614,414,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xa2b6646b9ac68ea0a7d6ed81a67dbf62e68abe65ef1fdc2549de082960d1ed3d,"[1, 2]",0
74990124,0xfa163e6df18792ad906314e266d424a8f2a11a8af1010ef4cec9c40036345614,415,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x1316e004daab417491341c82eabf0ac1f21cfaf6cee7958129c5f9e57b6cafd3,"[1, 2]",0
74990124,0x3220bfbaef003ef75ac2feb4ade3ee940800b0c0bc8b4dff99886a7e7c0f7a83,456,0x6d0186ee2a018bbb3cbb3ef49cbff8c783ab0ab1,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xab2dbffb826d187f977be675d954a12138c2a4153f47b485a8ebc30c12dc0dca,"[1, 2]",2000000000
74990125,0xb8a55d4062efc7dc1c2765f9033b57fe9ca23e99801e5530901c80d91ef2cd68,552,0x1f4ac82f461783aed11f90152f1e5fa920618f7c,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x5f4994424d959871b69c22149dcc0fa5642d5b7c382d19af4a698b7966dab35b,"[1, 2]",0
74990125,0xb8a55d4062efc7dc1c2765f9033b57fe9ca23e99801e5530901c80d91ef2cd68,555,0x1f4ac82f461783aed11f90152f1e5fa920618f7c,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x1b3ad1843cabbe44cebe6e2680a04b001f1e440613608fabef74179d7f4a5ccb,"[1, 2]",104166665
74990126,0x3c3f9da3cfa9b1a29ae8a5527bc0c3ddbec74a745b35244a974c0cb0eb2afa13,267,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc40fe569019cb806e87f6b0ad7dede88e391acbd02ab474100fe9b290bc5546c,"[1, 2]",0
74990126,0x3c3f9da3cfa9b1a29ae8a5527bc0c3ddbec74a745b35244a974c0cb0eb2afa13,268,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x20e727cc02b9a1156584b713b45f0d0a53259898e2e828ce6efefe12893b4ed3,"[1, 2]",0
74990126,0x3c3f9da3cfa9b1a29ae8a5527bc0c3ddbec74a745b35244a974c0cb0eb2afa13,269,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xcba55c4a67c06258b0eed7ae6d0fdd569a1ec7e4874ccc7c21a1fe4d1a02f974,"[1, 2]",0
74990126,0x3c3f9da3cfa9b1a29ae8a5527bc0c3ddbec74a745b35244a974c0cb0eb2afa13,270,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x6ea648e24e13e11961d21e31e141a88c909dc71207e43b866b122e88adfe5e9f,"[1, 2]",0
74990126,0x3c3f9da3cfa9b1a29ae8a5527bc0c3ddbec74a745b35244a974c0cb0eb2afa13,271,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x6fa8ec6aec82baf141b2ba73e1652f80d5d1d42e560caf25c2ec8d5091dc3bc9,"[1, 2]",0
74990126,0x3c3f9da3cfa9b1a29ae8a5527bc0c3ddbec74a745b35244a974c0cb0eb2afa13,272,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd52bbab00a28d58175921d325d409743bfb20d88e5cf22f813aa676d6fbb83ed,"[1, 2]",0
74990126,0x3c3f9da3cfa9b1a29ae8a5527bc0c3ddbec74a745b35244a974c0cb0eb2afa13,273,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8494a3e803fc4ccc050af4c489fbe0ee77c047b4b337efb11b088bdb72bfbeec,"[1, 2]",0
74990126,0x3c3f9da3cfa9b1a29ae8a5527bc0c3ddbec74a745b35244a974c0cb0eb2afa13,274,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x76824cfaabec85256b88f7499c2c910525ddb87ba6b3cd9b55f5915a21456233,"[1, 2]",0
74990126,0x3c3f9da3cfa9b1a29ae8a5527bc0c3ddbec74a745b35244a974c0cb0eb2afa13,275,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x66012fd2dcf38e1fa0253c2e114d9db941732661a0879c3a32b25bf80a322229,"[1, 2]",0
74990126,0x3c3f9da3cfa9b1a29ae8a5527bc0c3ddbec74a745b35244a974c0cb0eb2afa13,276,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x424d564a523339e2ce421cf8a3f872311aab531599c578557a8ee29fb3f5d81f,"[1, 2]",0
74990128,0x194e4b6325a1236ef28eb2cfb255d794a5babca23f57eaab0a5c162e3ac8b5d6,672,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb2a8e820fba7329ffbfe995525e1883edccc1f68edc4b3f03a5b15c67a1399a2,"[1, 2]",0
74990128,0x194e4b6325a1236ef28eb2cfb255d794a5babca23f57eaab0a5c162e3ac8b5d6,673,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x7ee5637b76236ee5bf564b4e2b2441f0adada8c3fcf4b0b0d297a68d037f8c93,"[1, 2]",0
74990128,0x194e4b6325a1236ef28eb2cfb255d794a5babca23f57eaab0a5c162e3ac8b5d6,674,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x268eb15354eb17b43e36884d88b03b3fed9888f486c4b54937a8143b1565130d,"[1, 2]",0
74990128,0x194e4b6325a1236ef28eb2cfb255d794a5babca23f57eaab0a5c162e3ac8b5d6,675,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xa6cb545b027725b320e351d06b6923a68033daa42696c5a36091adf6d8e4c38d,"[1, 2]",0
74990128,0x194e4b6325a1236ef28eb2cfb255d794a5babca23f57eaab0a5c162e3ac8b5d6,676,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe310c38d9824e870dc5c2f15dcf0af82e1858b5666146ee200f0b36e6fceb76a,"[1, 2]",0
74990128,0x194e4b6325a1236ef28eb2cfb255d794a5babca23f57eaab0a5c162e3ac8b5d6,677,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd4ebed0a63f14ac0aaacd08e0c5fb3b9b60295b2d73b7a983523c3b56242d8d6,"[1, 2]",0
74990128,0x194e4b6325a1236ef28eb2cfb255d794a5babca23f57eaab0a5c162e3ac8b5d6,678,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xdf98cba974ba711e58cdcb6a1572797d56a3b697931e88c709bed0aa2c2a682c,"[1, 2]",0
74990128,0x194e4b6325a1236ef28eb2cfb255d794a5babca23f57eaab0a5c162e3ac8b5d6,679,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7c83f9b4884a5e7b07f5a2175f77d1d4cc953ad03a10a89184ac2038002b0ee,"[1, 2]",0
74990128,0x194e4b6325a1236ef28eb2cfb255d794a5babca23f57eaab0a5c162e3ac8b5d6,680,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x99414571aca688955888051e6b05abd2d13299ab882b4195615de5f8486238ae,"[1, 2]",0
74990128,0x194e4b6325a1236ef28eb2cfb255d794a5babca23f57eaab0a5c162e3ac8b5d6,681,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x9a969b6c2f4018318ca30b8e0aaa9efc0c57d543e40777ba0f4581d73fb08704,"[1, 2]",0
74990130,0x2037709f25cb3620a65ffebf28042fb91744a8376c687d128f3c11bec983d3be,407,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x6d2a7e51ffc91af437a163087752cdc9eb191e9c69f578e29dc6da24738bdbb6,"[1, 2]",0
74990130,0x2037709f25cb3620a65ffebf28042fb91744a8376c687d128f3c11bec983d3be,408,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc76a6112f2daf6d0626a0c1c73b51af958af07695053db40ec54c621904b0996,"[1, 2]",0
